Feature,Importance
Xpc-4dv,0.0022324441706088587
NdsCH,0.1593622290176935
NddC,0.0023070004940351275
NdssC,0.04917685397305024
NaasC,0.022589124321308947
NaaaC,0.035543200846528386
SssssC,0.029163492751931377
MAXsCH3,0.003188461565487834
MAXssCH2,0.0012663110758899755
MINsCH3,0.0059084917325102435
MINssCH2,0.020587384186343958
ETA_shape_p,0.022843881458738988
ETA_shape_y,0.03206637915716759
AETA_eta,0.016698879824780896
ETA_eta_B,0.003011102489592658
IC1,0.02739060093183729
IC2,0.03431808168443951
IC3,0.005912318946830967
TIC1,0.011184618313766527
SIC1,0.007345986356268672
SIC2,0.014878829777385362
SIC3,0.012012735808309425
MIC0,0.009683354960437048
MIC2,0.0041226201622221875
Kier1,0.006964804681620894
Kier3,0.0006714957053440528
PEOE_VSA5,0.011403195320287442
PEOE_VSA7,0.02434375285203743
PEOE_VSA8,0.004816979851659185
PEOE_VSA9,0.000315790438410335
SMR_VSA4,0.01450154298746737
SMR_VSA9,0.025619757852813153
SlogP_VSA1,0.0012430297018767766
SlogP_VSA2,0.0019261323656896443
SlogP_VSA3,0.01027580463098167
SlogP_VSA4,0.052718502249309074
SlogP_VSA7,0.0002469562657750302
EState_VSA2,0.005242203060342955
EState_VSA3,0.014444931189412728
EState_VSA4,0.013863918717302625
EState_VSA5,0.009768033334050977
EState_VSA6,0.007783636257416664
EState_VSA7,0.014011742525478682
EState_VSA8,0.004828507453581213
EState_VSA9,0.0006915796300702938
VSA_EState4,0.009269742259406874
VSA_EState5,0.009445534281213343
VSA_EState7,0.03870292393991568
VSA_EState8,0.013067122212264748
MDEC-11,0.006332396214409202
MDEC-12,0.020049992324139836
MDEC-13,0.002514478035521422
MDEC-22,0.007889105606818932
MDEC-33,0.0036550864789857665
AMID,0.016816341587160315
MID_h,0.0029482174271239898
AMID_C,0.0113518236097798
n3Ring,0.008461427741564045
n4Ring,0.007408729553519449
n5Ring,0.02298164419203822
n7Ring,0.0076564171036590575
n8Ring,0.0007687579565050897
n5aRing,0.007068848096091723
nARing,0.02653865179454916
n6ARing,0.0054806031221517485
n8ARing,0.0005976042178981999
nFRing,0.03395869532784056
n7FRing,0.013434513441186808
n8FRing,0.006904098834704647
n9FRing,0.007761800914957432
n10FRing,0.004687637417922784
nG12FRing,0.004921776675875792
nFaRing,0.01521014290710738
