Feature,Importance
MATS7d,0.001226566295358014
MATS8d,0.003681883599294945
MATS1s,0.004139168377920541
MATS3s,0.0022375282428229067
MATS4s,0.0005165363648969946
GATS1c,0.028860256419252668
GATS2c,0.023318867665965103
GATS5c,0.012143245193372036
GATS6c,0.013285677929034491
GATS7c,0.017781660017766314
GATS8c,0.005206382412200568
GATS2dv,0.03665967036393164
GATS3dv,0.014129060046895209
GATS4dv,0.015575201845748444
GATS5dv,0.013137767088246441
GATS6dv,0.0009904103311687566
GATS8dv,0.005865912704807064
GATS1d,0.003728632192737057
GATS3d,0.0006200877206125747
GATS4d,0.013035465797989875
GATS1s,0.030282115025346446
GATS2s,0.020994989891973532
BCUTdv-1h,0.019882946832189163
BCUTdv-1l,0.0012164549254195546
BCUTd-1h,0.0014545046179056898
BCUTd-1l,0.019247989571141086
BCUTs-1h,0.014733684613626903
BCUTs-1l,0.018270611610720255
BCUTZ-1l,0.0020337641207989355
BCUTm-1l,0.00048019971179750923
BalabanJ,0.0008679711082307312
C1SP1,0.0012787918869703566
C1SP2,0.005769673427249052
C1SP3,0.006564135670135864
C2SP3,0.003579660716185802
C3SP3,0.018423906915597164
C4SP3,0.016167422481803716
HybRatio,0.015327139178759866
Xch-4d,0.01640689457438372
Xch-5d,0.011672448681005403
Xch-6d,0.028653261454792033
Xch-7d,0.006331206012015219
Xc-3d,0.00931396938317007
Xc-5d,0.013163059395591137
Xpc-4dv,0.0039130053010620605
NdsCH,0.027254192160531716
NddC,0.0033513299131587185
NdssC,0.018677546210886985
NaasC,0.003985078218136807
NaaaC,0.003527425480756062
SssssC,0.0033838497595422607
MAXsCH3,0.0033777833206890973
MAXssCH2,0.004664279034959192
MINsCH3,0.004007594437927472
MINssCH2,0.0018936457276886175
ETA_shape_p,0.0005528837341270471
ETA_shape_y,0.02008925042255733
AETA_eta,0.009735241427415697
ETA_eta_B,0.003536929413671963
IC1,0.01659328626667956
IC2,0.0012467751134908097
IC3,0.005518724590767019
TIC1,0.009199380149839467
SIC1,0.01538370027073702
SIC2,0.011060623574380528
SIC3,0.006970719832829982
MIC0,0.013117446786792792
MIC2,0.01736571136678405
Kier1,0.005396285676322718
Kier3,0.0003867588303044018
PEOE_VSA5,0.004829676324178763
PEOE_VSA7,0.01055937668925245
PEOE_VSA8,0.008374000883060907
PEOE_VSA9,0.00022931072769610716
SMR_VSA4,0.009036564738955269
SMR_VSA9,0.005766894744345178
SlogP_VSA1,0.0002463791236625649
SlogP_VSA2,0.00019671941510835032
SlogP_VSA3,0.00039233251183728725
SlogP_VSA4,0.0022059336200716314
SlogP_VSA7,0.0005042383135649787
EState_VSA2,0.0006296736914413424
EState_VSA3,0.005563873505527586
EState_VSA4,0.004528986698418713
EState_VSA5,0.0019658908373493713
EState_VSA6,0.0045121610575510765
EState_VSA7,0.006433638507856857
EState_VSA8,0.0006733145542019175
EState_VSA9,0.0039993095841479856
VSA_EState4,0.004689858480294189
VSA_EState5,0.0010246103332859284
VSA_EState7,0.005354026470220154
VSA_EState8,0.0004718652607688073
MDEC-11,0.0018143605140814498
MDEC-12,0.0061728018227586055
MDEC-13,0.005068159515946176
MDEC-22,0.0002823821287221077
MDEC-33,0.0009392389754195136
AMID,0.008418164943644288
MID_h,0.0003316433423276086
AMID_C,0.009279475889503258
n3Ring,0.009117989763182694
n4Ring,0.000988443161110885
n5Ring,0.012827886419680266
n7Ring,0.005253686259517101
