Feature,Importance
MATS7d,0.003763990028516443
MATS8d,0.006773030456666258
MATS1s,0.004362761474789273
MATS3s,0.00575468651592643
MATS4s,0.003031770018821152
GATS1c,0.003570903294377172
GATS2c,0.0027063933713446474
GATS5c,0.006796964895708851
GATS6c,0.009880438366260395
GATS7c,0.010493407107853535
GATS8c,0.004123453964110517
GATS2dv,0.0042981177733887
GATS3dv,0.010684197741481391
GATS4dv,0.014517664697751866
GATS5dv,0.0026325332741367283
GATS6dv,0.0017016146368716242
GATS8dv,0.003999137967510645
GATS1d,0.005398164547975821
GATS3d,0.005510553326037399
GATS4d,0.0017331793783897087
GATS1s,0.005924265294861854
GATS2s,0.009525794726570608
BCUTdv-1h,0.014801829805070287
BCUTdv-1l,0.00278595476476153
BCUTd-1h,0.0016778606472628902
BCUTd-1l,0.008945573263672596
BCUTs-1h,0.0005868853558985645
BCUTs-1l,0.014102557799330487
BCUTZ-1l,0.0005940762858248961
BCUTm-1l,0.0011055649279864655
BalabanJ,0.0043788184148700355
C1SP1,0.002578974937275333
C1SP2,0.007873126185717937
C1SP3,0.006399571610171437
C2SP3,0.0015044683726604905
C3SP3,0.017263083005497927
C4SP3,0.005757284156433924
HybRatio,0.015769968338009862
Xch-4d,0.01465485298358106
Xch-5d,0.012623667420506622
Xch-6d,0.01467167828151839
Xch-7d,0.0012499609104134472
Xc-3d,0.000679331874408375
Xc-5d,0.011818173147391014
Xpc-4dv,0.005204126322827922
NdsCH,0.05083074158545673
NddC,0.0013258198503382414
NdssC,0.03217919727966907
NaasC,0.0076129535147892195
NaaaC,0.00635675694484892
SssssC,0.0036399641295324124
MAXsCH3,0.0010258186018868038
MAXssCH2,0.0036585861654334236
MINsCH3,0.0026490157131505215
MINssCH2,0.011411299065337034
ETA_shape_p,0.006282404709843349
ETA_shape_y,0.014653277148177752
AETA_eta,0.007121102345856373
ETA_eta_B,0.002033672106598857
IC1,0.006355976625844007
IC2,0.010647065815767319
IC3,0.0098902986298844
TIC1,0.004729218903207766
SIC1,0.005712747576737172
SIC2,0.002131355991009678
SIC3,0.005665213037664408
MIC0,0.0022820690515274406
MIC2,0.01538148421218192
Kier1,0.003951224846250296
Kier3,6.759661720447737e-05
PEOE_VSA5,0.0018623680360573176
PEOE_VSA7,0.014229440619535773
PEOE_VSA8,0.002182642024407354
PEOE_VSA9,0.0006311874198853543
SMR_VSA4,0.0014381144223496295
SMR_VSA9,0.002257996735724772
SlogP_VSA1,0.0003407891219401527
SlogP_VSA2,0.00016734532255213708
SlogP_VSA3,0.00376064947568559
SlogP_VSA4,0.0073470983707559214
SlogP_VSA7,1.0420974831504282e-05
EState_VSA2,0.008096096248587549
EState_VSA3,0.007794869114807527
EState_VSA4,0.004945814273956916
EState_VSA5,0.007195135187835861
EState_VSA6,0.0032760619770746723
EState_VSA7,0.017492036859740514
EState_VSA8,0.0034341817842347615
EState_VSA9,0.0008888869026166679
VSA_EState4,0.010366186328492842
VSA_EState5,0.001391308388501825
VSA_EState7,0.01960409272729762
VSA_EState8,0.0005924381999122203
MDEC-11,0.009843114039143305
MDEC-12,0.007180053882807278
MDEC-13,0.0018913264210746695
MDEC-22,0.004849110805707824
MDEC-33,0.00419034464677504
AMID,0.006544514987526563
MID_h,0.0009273409446598317
AMID_C,0.008397884028610575
n3Ring,0.005772330742806241
n4Ring,0.0006856475656056855
n5Ring,0.010906424334115651
n7Ring,0.003871834728549829
