Feature,Importance
Kier1,0.0016700924706053474
Kier3,0.0014188589869464582
PEOE_VSA5,0.004344767884028803
PEOE_VSA7,0.015589794303123593
PEOE_VSA8,0.004177388715590174
PEOE_VSA9,0.00019540142364490306
SMR_VSA4,0.005185535881132777
SMR_VSA9,0.0020534483557004923
SlogP_VSA1,0.0003390574163770317
SlogP_VSA2,0.0007148717304122331
SlogP_VSA3,0.0003967535823647179
SlogP_VSA4,0.0023713494508112135
SlogP_VSA7,4.551352570622964e-05
EState_VSA2,0.001376927672286651
EState_VSA3,0.005123922061789815
EState_VSA4,0.007675242371024365
EState_VSA5,0.001632683211695217
EState_VSA6,0.0017693810029724565
EState_VSA7,0.011792281404252132
EState_VSA8,0.0011009404108082248
EState_VSA9,0.0012314890307501872
VSA_EState4,0.0100516487060447
VSA_EState5,0.0022716575137234816
VSA_EState7,0.009151749054985335
VSA_EState8,0.0013867963869556937
MDEC-11,0.008316035115235808
MDEC-12,0.0037279171934296164
MDEC-13,0.0023303525006715155
MDEC-22,0.003536791940994795
MDEC-33,0.0008890879278066659
AMID,0.004170851177777093
MID_h,0.0005187354898021811
AMID_C,0.003593545848269464
n3Ring,0.006845755924560823
n4Ring,0.0027773731386467517
n5Ring,0.013526804804983826
