Feature,Importance
AATSC8Z,0.004003763457033978
MATS1c,0.008373308655446164
MATS2c,0.015138453069561452
MATS3c,0.011469764675817408
MATS4c,0.007124429560052997
MATS8c,0.0024390185676415365
MATS1dv,0.005232917379030587
MATS1d,0.007518402700306212
MATS2d,0.0020738889736507935
MATS3d,0.0026170470927374075
MATS4d,0.013534801016355659
MATS6d,0.002067847020507351
MATS7d,0.004495648950058196
MATS8d,0.006677836605458911
MATS1s,0.007382452128048641
MATS3s,0.004591199037322159
MATS4s,0.001833787816014492
GATS1c,0.005910996834042733
GATS2c,0.007038560176537079
GATS5c,0.007198741514990473
GATS6c,0.0067937531043281
GATS7c,0.006561315906857687
GATS8c,0.003437675717559655
GATS2dv,0.005678136086464884
GATS3dv,0.011270578605336892
GATS4dv,0.01429541418078825
GATS5dv,0.006216982816518596
GATS6dv,0.003466844319198884
GATS8dv,0.0013459486154241097
GATS1d,0.006748496489323376
GATS3d,0.0015631532815525615
GATS4d,0.0033489043557700967
GATS1s,0.010727814786893091
GATS2s,0.005330964497269666
BCUTdv-1h,0.016263767359908025
BCUTdv-1l,0.0009513998529392695
BCUTd-1h,0.001556819821799703
BCUTd-1l,0.0064550027384840695
BCUTs-1h,0.00816194564449469
BCUTs-1l,0.014643319886704101
BCUTZ-1l,0.0018119054164509613
BCUTm-1l,0.0006194899142772909
BalabanJ,0.002681311076200352
C1SP1,0.0024162134934421517
C1SP2,0.011033831667772168
C1SP3,0.008499493008424775
C2SP3,0.0023432251226530895
C3SP3,0.022055890263164842
C4SP3,0.004836541539775517
HybRatio,0.015519534372720868
Xch-4d,0.017605120191141594
Xch-5d,0.015076066356786795
Xch-6d,0.01855853808066683
Xch-7d,0.001917817023581847
Xc-3d,0.004600118725252752
Xc-5d,0.018025750405549077
Xpc-4dv,0.0011496072629164447
NdsCH,0.04547461965093277
NddC,0.0011773900961165361
NdssC,0.035820840839689304
NaasC,0.01041242204738377
NaaaC,0.003585713725300023
