Feature,Importance
GATS3dv,0.0125774064839999
GATS4dv,0.017434392985473002
GATS5dv,0.014662280363930084
GATS6dv,0.003538641979293872
GATS8dv,0.0028601560816924076
GATS1d,0.0021692787778453447
GATS3d,0.0022440422140887306
GATS4d,0.002636989902494336
GATS1s,0.02145434997535801
GATS2s,0.0027429628085971027
BCUTdv-1h,0.01987112342076002
BCUTdv-1l,0.006719894335431739
BCUTd-1h,0.003950173953871755
BCUTd-1l,0.01231242884030468
BCUTs-1h,0.01702489932835023
BCUTs-1l,0.0017226014094428102
BCUTZ-1l,0.0022604999871043423
BCUTm-1l,0.0005392174337610577
BalabanJ,0.012223182025405458
C1SP1,0.004093602377633778
C1SP2,0.0065611260494715775
C1SP3,0.005921252597515786
C2SP3,0.0040154179516839646
C3SP3,0.0065967172509940105
C4SP3,0.007422509376792436
HybRatio,0.04652149526162735
Xch-4d,0.014534557719881668
Xch-5d,0.018500909019234443
Xch-6d,0.023294355071195132
Xch-7d,0.001701529003128555
Xc-3d,0.004739658539027097
Xc-5d,0.023261250290180984
Xpc-4dv,0.0045291138396553925
NdsCH,0.02720265964738297
NddC,0.004554798583903015
NdssC,0.018508680155130262
NaasC,0.0068433645977002905
NaaaC,0.008699808223846674
SssssC,0.010239850893958975
MAXsCH3,0.002271364301083743
MAXssCH2,0.003396812278205635
MINsCH3,0.0035454593178293834
MINssCH2,0.010520068892288644
ETA_shape_p,0.0007663389899709175
ETA_shape_y,0.008233557175860697
AETA_eta,0.01319597249701171
ETA_eta_B,0.002612242404926032
IC1,0.024631301531245903
IC2,0.004143628524443055
IC3,0.015613434416756182
TIC1,0.0043736614788521255
SIC1,0.0036103345342949596
SIC2,0.013033400552634576
SIC3,0.0025401460881492423
MIC0,0.018956152761796758
MIC2,0.0020530619447627955
Kier1,0.007568353574420826
Kier3,0.0005176341573834816
PEOE_VSA5,0.0034327251164269572
PEOE_VSA7,0.015880310482043403
PEOE_VSA8,0.006180677867252851
PEOE_VSA9,0.0012406082433891765
SMR_VSA4,0.006082856388786592
SMR_VSA9,0.01044340587261505
SlogP_VSA1,0.0001655044534773117
SlogP_VSA2,0.0011451646573362386
SlogP_VSA3,0.0014035828103844282
SlogP_VSA4,0.0011662522964770014
SlogP_VSA7,0.00012123251906626913
EState_VSA2,0.0004193791998115054
EState_VSA3,0.0010078571827255509
EState_VSA4,0.003825727324916627
